window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
834,148.909411000,1.899223318,1.881841501,1.914529761
835,148.912483000,1.682589707,1.628011147,1.693463077
836,148.915555000,1.744694004,1.736977314,1.734487673
837,148.918627000,1.882338007,1.862839699,1.895429373
838,148.921699000,1.249162036,1.322450293,1.402175777
839,148.924771000,1.778745855,1.878904104,1.900249084
840,148.927843000,1.812506924,1.698125690,1.860163083
841,148.930915000,1.821800073,1.776917845,1.869464795
842,148.933987000,1.166447376,1.170661480,1.240565916
843,148.937059000,0.734628624,0.848400311,0.856835265
844,148.940131000,1.274810707,1.623077944,1.501518446
845,148.943203000,1.870327036,1.850332538,1.892736753
846,148.946275000,1.695238406,1.689642680,1.707720548
847,148.949347000,1.736830711,1.750640700,1.755783136
848,148.952419000,1.330116081,1.264425747,1.364492024
849,148.955491000,0.473271482,0.695223247,0.516420538
850,148.958563000,1.296115849,1.513547726,1.367195845
851,148.961635000,1.650910273,1.664410179,1.779957463
852,148.964707000,1.854834820,1.827694416,1.876650631
853,148.967779000,1.626039738,1.524500330,1.635097822
854,148.970851000,1.892691016,1.835278074,1.901546399
855,148.973923000,1.862863859,1.839261353,1.869561613
856,148.976995000,1.134919358,1.481878400,1.301990184
857,148.980067000,1.792055547,1.753957704,1.809445962
858,148.983139000,1.791816985,1.746078134,1.807894925
859,148.986211000,1.596613771,1.469233332,1.651098753
860,148.989283000,1.706135351,1.527728945,1.769603744
861,148.992355000,1.844875038,1.786148777,1.862474978
862,148.995427000,1.640161539,1.395278955,1.712654273
863,148.998499000,1.829278409,1.772451828,1.855868300
864,149.001571000,1.894016902,1.867225488,1.900278330
865,149.004643000,1.579912566,1.589957967,1.661481260
866,149.007715000,1.766881188,1.731078724,1.788652564
867,149.010787000,1.862054785,1.821284552,1.870736500
868,149.013859000,1.792275955,1.823035032,1.801964387
869,149.016931000,1.149641109,1.196416475,1.163976620
870,149.020003000,1.742274821,1.715102613,1.799701348
871,149.023075000,1.834914476,1.822840532,1.881392558
872,149.026147000,1.895975232,1.868857781,1.909201066
873,149.029219000,1.743102779,1.568837528,1.763598328
874,149.032291000,1.861329873,1.796391726,1.879118482
875,149.035363000,1.836365665,1.875604550,1.884149909
876,149.038435000,1.741860822,1.716745088,1.759966026
877,149.041507000,1.787832047,1.756557922,1.806746930
878,149.044579000,1.867703994,1.838010947,1.879208803
879,149.047651000,1.523608814,1.339445462,1.647425756
880,149.050723000,1.693517099,1.596976529,1.784221083
881,149.053795000,1.633612315,1.635769447,1.749488225
882,149.056867000,1.787696153,1.665159921,1.824156433
883,149.059939000,1.697162658,1.657257708,1.750257532
884,149.063011000,1.902746995,1.893821478,1.914918025
885,149.066083000,1.309640901,1.582225519,1.396079163
886,149.069155000,0.398161707,0.662856697,0.509505252
887,149.072227000,0.976987634,1.041776711,1.046449194
888,149.075299000,1.916508357,1.852955659,1.921307405
889,149.078371000,1.599759668,1.445055738,1.705640619
890,149.081443000,1.438792642,1.256673455,1.654739812
891,149.084515000,1.286036323,1.619117243,1.593380178
892,149.087587000,1.861197482,1.856048882,1.883595904
893,149.090659000,1.771868875,1.661616057,1.847121557
894,149.093731000,1.883835604,1.823327134,1.903985858
895,149.096803000,1.789017722,1.813421319,1.831101805
896,149.099875000,1.722347945,1.672421495,1.738067011
897,149.102947000,1.782882094,1.719031716,1.809443990
898,149.106019000,1.160124642,1.343635018,1.242007484
899,149.109091000,1.746395633,1.682852258,1.777806868
900,149.112163000,1.568740269,1.865383009,1.631741246
901,149.115235000,1.002171509,1.906988541,1.325467557
902,149.118307000,1.638807319,1.612026561,1.649730583
903,149.121379000,1.858187119,1.756486376,1.883755883
904,149.124451000,1.802667131,1.748501847,1.835414966
905,149.127523000,1.677525133,1.612813845,1.713108033
906,149.130595000,1.793730482,1.761376888,1.828574558
907,149.133667000,1.899799665,1.872540633,1.905699452
908,149.136739000,1.703548806,1.537081152,1.747466991
909,149.139811000,1.859788020,1.797717929,1.884459813
910,149.142883000,1.351790859,1.285094249,1.394572258
911,149.145955000,1.269652853,1.324904287,1.322254819
912,149.149027000,1.809352877,1.773064253,1.836727987
913,149.152099000,1.646332527,1.609878976,1.664522911
914,149.155171000,1.911343137,1.880510489,1.915768782
915,149.158243000,1.818438177,1.842783590,1.828238239
916,149.161315000,1.757175684,1.802805401,1.797245488
917,149.164387000,1.738261985,1.733575257,1.783323109
918,149.167459000,1.843352209,1.785449068,1.862754643
919,149.170531000,1.667430177,1.570242127,1.773331339
920,149.173603000,1.728598813,1.724117905,1.760154953
921,149.176675000,1.672910536,1.570495854,1.725761582
922,149.179747000,1.840016524,1.812359720,1.847672125
923,149.182819000,1.852063258,1.818112930,1.863421122
924,149.185891000,1.823653271,1.775644590,1.865020931
925,149.188963000,1.237351208,1.284305065,1.273805701
926,149.192035000,0.389555588,0.626476339,0.442719949
927,149.195107000,1.756157969,1.723658020,1.765462284
928,149.198179000,1.869340022,1.848518789,1.889873981
929,149.201251000,1.761562419,1.735948478,1.771949316
930,149.204323000,1.716843873,1.766151021,1.812134802
931,149.207395000,1.456443330,1.157341093,1.605427198
932,149.210467000,1.486178709,1.400307181,1.588691565
933,149.213539000,1.650502488,1.645211524,1.745221421
934,149.216611000,1.410088484,1.293691228,1.532573725
935,149.219683000,1.727306748,1.687990266,1.781585256
936,149.222755000,1.810626596,1.858013242,1.838892857
937,149.225827000,1.780511737,1.806724449,1.850862463
938,149.228899000,1.896073222,1.879575253,1.896772782
939,149.231971000,1.630058014,1.618563195,1.641112027
940,149.235043000,1.699443344,1.595374510,1.713889326
941,149.238115000,1.569527556,1.505890300,1.637874062
942,149.241187000,1.898449739,1.867343863,1.900956074
943,149.244259000,1.752082686,1.712887034,1.788155864
944,149.247331000,1.468875962,1.557676083,1.500005973
945,149.250403000,1.598197835,1.624456493,1.634069885
946,149.253475000,1.794766684,1.759929061,1.844831814
947,149.256547000,1.219412446,1.144748558,1.334448283
948,149.259619000,1.114997404,0.960834285,1.198216751
949,149.262691000,1.836975175,1.811988960,1.828971401
950,149.265763000,0.905617982,1.406202738,1.128527835
951,149.268835000,0.458621444,0.740928776,0.555776522
952,149.271907000,1.140078935,1.317574575,1.250532987
953,149.274979000,1.806275499,1.783445656,1.847865055
954,149.278051000,1.768499901,1.714179208,1.859051307
955,149.281123000,1.877697070,1.843477805,1.885673404
956,149.284195000,1.861974498,1.870103916,1.874360790
957,149.287267000,0.866721182,0.983938284,1.053280351
958,149.290339000,1.894643386,1.847385069,1.907020410
959,149.293411000,1.789419952,1.765351545,1.799193842
960,149.296483000,1.851035687,1.845316966,1.872700632
961,149.299555000,1.883091549,1.855708361,1.893488586
962,149.302627000,1.827986052,1.861085256,1.866039038
963,149.305699000,1.903755029,1.876329422,1.912053744
964,149.308771000,1.905281266,1.871325930,1.914212863
965,149.311843000,1.816500187,1.867595792,1.873851846
966,149.314915000,1.750002210,1.891574383,1.870559653
967,149.317987000,1.721802538,1.668703876,1.758581713
968,149.321059000,1.394330144,1.180625558,1.513995608
969,149.324131000,1.761408240,1.728851269,1.773922597
970,149.327203000,1.832469523,1.797562540,1.841183384
971,149.330275000,1.873587703,1.818050424,1.906412204
972,149.333347000,1.787521079,1.725842024,1.803057854
973,149.336419000,1.882079403,1.775807997,1.902952512
974,149.339491000,1.889781237,1.856346111,1.897318085
975,149.342563000,1.849183331,1.803586185,1.866324226
976,149.345635000,1.832940489,1.859798948,1.885595481
977,149.348707000,1.897250136,1.843567769,1.911762953
978,149.351779000,1.703115523,1.712235371,1.735454082
979,149.354851000,1.704496056,1.669285821,1.721822133
980,149.357923000,1.699212621,1.567688882,1.771826843
981,149.360995000,1.890463710,1.860987226,1.898581584
982,149.364067000,1.850208034,1.893697421,1.890914003
983,149.367139000,1.883459906,1.823563238,1.891215007
984,149.370211000,1.741556620,1.677488330,1.758765181
985,149.373283000,1.787113729,1.831108530,1.828480641
986,149.376355000,1.715747317,1.616907932,1.740056798
987,149.379427000,1.738726079,1.818389078,1.800144096
988,149.382499000,1.766977380,1.742955195,1.789218334
989,149.385571000,1.246928343,1.101724749,1.311833665
990,149.388643000,1.760242820,1.714883298,1.806091338
991,149.391715000,1.863085270,1.849650363,1.874589960
992,149.394787000,1.306296382,1.756828596,1.655602038
993,149.397859000,1.424689646,1.198756809,1.587795039
994,149.400931000,1.698234508,1.664112320,1.805084080
995,149.404003000,1.797481728,1.732169827,1.835470542
996,149.407075000,1.556549557,1.443522736,1.662471135
997,149.410147000,1.757975382,1.733298694,1.785978943
998,149.413219000,1.585216564,1.675850132,1.593451373
999,149.416291000,0.225949456,0.499864423,0.297153109
1000,149.419363000,1.843990813,1.783630346,1.857184827
1001,149.422435000,1.772503555,1.739818484,1.782245591
1002,149.425507000,1.896946589,1.877160629,1.906642278
1003,149.428579000,1.696471244,1.867331743,1.776722411
1004,149.431651000,1.487597523,1.795361549,1.714537218
1005,149.434723000,1.805934409,1.769305410,1.810784494
1006,149.437795000,1.421888908,1.842607478,1.591627409
1007,149.440867000,1.872183581,1.859745890,1.898322841
1008,149.443939000,1.832840880,1.855355839,1.879683336
1009,149.447011000,0.727363424,1.314293506,0.737694445
1010,149.450083000,0.200247337,0.552792930,0.264234910
1011,149.453155000,1.369942990,1.393398867,1.417134834
1012,149.456227000,1.775219892,1.811248084,1.863610466
1013,149.459299000,1.466361257,1.426301301,1.608031700
1014,149.462371000,1.558547745,1.308933705,1.674808363
1015,149.465443000,1.308849064,1.108264696,1.374476696
1016,149.468515000,1.921237826,1.909294566,1.931653142
1017,149.471587000,1.764249370,1.556148380,1.814961255
1018,149.474659000,1.846846640,1.800349991,1.846610645
1019,149.477731000,1.759559857,1.708447476,1.780738130
1020,149.480803000,1.824546523,1.789470032,1.854116658
1021,149.483875000,1.916859627,1.879348119,1.921537876
1022,149.486947000,1.773773904,1.816150546,1.823330387
1023,149.490019000,1.581924111,1.625547719,1.644734184
1024,149.493091000,1.441417957,1.496065854,1.477190671
1025,149.496163000,1.813349456,1.715796725,1.867712140
1026,149.499235000,1.857022991,1.825283825,1.873763005
1027,149.502307000,1.623183290,1.603500284,1.637449856
1028,149.505379000,1.839800576,1.771406511,1.862365166
1029,149.508451000,1.797522498,1.766666745,1.814571658
1030,149.511523000,1.855911409,1.756716063,1.878274148
1031,149.514595000,0.580246273,1.229194497,0.620360404
1032,149.517667000,0.169369558,0.467687066,0.260550221
1033,149.520739000,1.383969251,1.565936332,1.475571985
1034,149.523811000,1.512843053,1.527923862,1.639252916
1035,149.526883000,1.803598354,1.783889902,1.820374846
1036,149.529955000,1.880075614,1.864050945,1.905732512
1037,149.533027000,1.727181007,1.706145495,1.825513611
1038,149.536099000,1.452069685,1.229443103,1.583924639
1039,149.539171000,1.549609107,1.545714304,1.616197740
1040,149.542243000,1.008899644,1.127121212,1.044379704
1041,149.545315000,1.847500285,1.793804944,1.858893315
1042,149.548387000,1.740693813,1.691321323,1.773199797
1043,149.551459000,1.827986042,1.753132110,1.841797963
1044,149.554531000,1.801987280,1.774029752,1.820011581
1045,149.557603000,1.692780872,1.511659433,1.733106966
1046,149.560675000,1.782900105,1.675000429,1.838342865
1047,149.563747000,1.914583286,1.878416101,1.922127326
1048,149.566819000,1.734007897,1.709524485,1.772265467
1049,149.569891000,1.685732827,1.494052857,1.771075199
1050,149.572963000,1.819290057,1.649984176,1.859045426
1051,149.576035000,1.287593246,1.408795826,1.386791048
1052,149.579107000,1.827623079,1.805359329,1.891825279
1053,149.582179000,1.924749851,1.913798014,1.930172523
1054,149.585251000,1.869397402,1.842393398,1.882347147
1055,149.588323000,1.551192227,1.303817898,1.667506556
1056,149.591395000,1.712173169,1.694140658,1.760429117
1057,149.594467000,1.607578178,1.495931136,1.674867243
1058,149.597539000,1.789542655,1.771029666,1.814650635
1059,149.600611000,1.778094411,1.774029106,1.838175582
1060,149.603683000,1.894481341,1.876282454,1.898709297
1061,149.606755000,1.703805245,1.611245240,1.759916097
1062,149.609827000,1.782766918,1.765457749,1.801492274
1063,149.612899000,1.381396102,1.443973017,1.489196611
1064,149.615971000,1.636074426,1.726669510,1.769738232
1065,149.619043000,1.500457749,1.590721296,1.587482731
1066,149.622115000,1.872963538,1.896273494,1.913554291
1067,149.625187000,1.126001822,1.300528268,1.313408688
1068,149.628259000,1.396815384,1.366100039,1.466617065
1069,149.631331000,1.887269497,1.869363507,1.892251809
1070,149.634403000,1.796412766,1.744541865,1.814180493
1071,149.637475000,1.896754861,1.893455187,1.912819862
1072,149.640547000,1.683218350,1.645473592,1.728861655
1073,149.643619000,1.889594316,1.841737310,1.897293488
1074,149.646691000,1.763754005,1.735914677,1.781545028
1075,149.649763000,1.868598605,1.820456545,1.918946326
1076,149.652835000,1.469738409,1.700941083,1.616884092
1077,149.655907000,1.710903053,1.728939747,1.742446939
1078,149.658979000,1.738305464,1.679564411,1.817266931
1079,149.662051000,1.887658914,1.851602157,1.895107826
1080,149.665123000,1.901163995,1.865294506,1.909586658
1081,149.668195000,1.760283388,1.729406903,1.777930230
1082,149.671267000,1.814235484,1.784205983,1.830611259
1083,149.674339000,1.497744997,1.495965349,1.590701997
1084,149.677411000,1.983046770,1.838855902,1.990724206
1085,149.680483000,1.785844430,1.769666851,1.794701099
1086,149.683555000,1.736803229,1.685860097,1.772089119
1087,149.686627000,1.756090529,1.874678314,1.892627090
1088,149.689699000,1.668873936,1.490871241,1.688741639
1089,149.692771000,1.733223498,1.571723973,1.809187065
1090,149.695843000,1.720527031,1.700665938,1.759661426
1091,149.698915000,1.710923843,1.642385210,1.748503337
1092,149.701987000,1.829878807,1.799917936,1.839696378
1093,149.705059000,1.676843916,1.622460527,1.689002025
1094,149.708131000,1.536332250,1.453963319,1.594238942
1095,149.711203000,1.357711310,1.168348168,1.508931686
1096,149.714275000,1.654250843,1.797002594,1.887704134
1097,149.717347000,1.752973090,1.766761795,1.787967205
1098,149.720419000,1.191452940,1.551618056,1.319438490
1099,149.723491000,1.717379491,1.669724961,1.752148534
1100,149.726563000,1.787906031,1.761550295,1.807742968
1101,149.729635000,1.812411040,1.770586650,1.831932038
1102,149.732707000,1.737313266,1.735681310,1.753111656
1103,149.735779000,1.632660553,1.584251401,1.645388742
1104,149.738851000,1.910884857,1.878600121,1.917880535
1105,149.741923000,1.525238171,1.374274780,1.587003484
1106,149.744995000,1.726417467,1.649969538,1.745147859
1107,149.748067000,1.781374837,1.715961079,1.807380900
1108,149.751139000,1.622534903,1.564961491,1.648987154
1109,149.754211000,1.567294819,1.474153385,1.607833117
1110,149.757283000,1.714352757,1.614620015,1.784344306
1111,149.760355000,1.640584866,1.589781577,1.669980516
1112,149.763427000,1.611492296,1.558824986,1.648050030
1113,149.766499000,1.500005982,1.667298061,1.636791041
1114,149.769571000,1.550061276,1.517149477,1.577036271
1115,149.772643000,1.723446608,1.674144462,1.729013195
1116,149.775715000,1.857759908,1.834355794,1.860399380
1117,149.778787000,1.718302613,1.741920526,1.820646830
1118,149.781859000,1.569793344,1.516390506,1.613436436
1119,149.784931000,1.548000485,1.495619024,1.599602158
1120,149.788003000,1.571201896,1.448576957,1.628252760
1121,149.791075000,1.619939417,1.659910120,1.703102492
1122,149.794147000,1.644911066,1.606951425,1.656973814
1123,149.797219000,1.781368308,1.747839575,1.810235947
1124,149.800291000,1.766619002,1.763510441,1.800798461
1125,149.803363000,1.807232112,1.755034491,1.815687249
1126,149.806435000,1.831353833,1.809412420,1.840369324
1127,149.809507000,1.641372696,1.621753854,1.667245025
1128,149.812579000,1.720342303,1.757389625,1.768403913
1129,149.815651000,1.752234186,1.710069671,1.773107211
1130,149.818723000,1.709960530,1.657242775,1.754830951
1131,149.821795000,1.622674560,1.578919468,1.655971860
1132,149.824867000,1.873662482,1.833193262,1.898717165
1133,149.827939000,1.684862589,1.650819317,1.687815328
1134,149.831011000,1.831646194,1.816728075,1.858170653
1135,149.834083000,1.920749982,1.889921109,1.930454731
1136,149.837155000,1.813103199,1.770223359,1.819673141
1137,149.840227000,1.828571434,1.823646605,1.841205060
1138,149.843299000,1.360673286,1.364016612,1.398823974
1139,149.846371000,1.935738305,1.878931999,1.943871498
1140,149.849443000,1.824447834,1.627596438,1.817306980
1141,149.852515000,1.847844357,1.789793968,1.851731017
1142,149.855587000,1.856705666,1.774476975,1.860961522
1143,149.858659000,1.795488914,1.810024053,1.812138858
1144,149.861731000,1.802250817,1.777562467,1.817074706
1145,149.864803000,1.742408325,1.577920804,1.762903099
1146,149.867875000,1.559047248,1.470545063,1.667622671
1147,149.870947000,0.673965212,1.125621089,0.934352818
1148,149.874019000,0.539802380,0.662256137,0.624304240
1149,149.877091000,1.777010081,1.736865362,1.802565520
1150,149.880163000,1.943238179,1.912510554,1.945059061
1151,149.883235000,1.813640475,1.799421921,1.842715065
1152,149.886307000,1.676111092,1.648133005,1.691398352
1153,149.889379000,1.310302489,1.418611247,1.325036285
1154,149.892451000,1.625076983,1.632306355,1.680556729
1155,149.895523000,1.898929119,1.881337881,1.907604218
1156,149.898595000,1.864923567,1.847917875,1.882182121
1157,149.901667000,1.744075308,1.722533671,1.756151413
1158,149.904739000,1.826967150,1.779864570,1.841196368
1159,149.907811000,1.740308215,1.892266552,1.828340809
1160,149.910883000,1.822910125,1.828627656,1.845185195
1161,149.913955000,1.862000883,1.907259782,1.875499606
1162,149.917027000,1.846347680,1.868881265,1.842150708
1163,149.920099000,1.786642114,1.741025279,1.814596395
1164,149.923171000,1.904460013,1.872738341,1.915872812
1165,149.926243000,1.841332505,1.763888160,1.876164049
1166,149.929315000,1.825488920,1.839643856,1.871640215
1167,149.932387000,1.610163669,1.593745415,1.609602377
1168,149.935459000,1.797083656,1.775575211,1.849639088
1169,149.938531000,1.672016030,1.651741162,1.705871671
1170,149.941603000,1.803747445,1.737331485,1.807475761
1171,149.944675000,1.497890825,1.354402204,1.565495253
1172,149.947747000,1.785278713,1.753576358,1.792398175
1173,149.950819000,1.713785325,1.708092226,1.732546195
1174,149.953891000,1.859984795,1.840839614,1.870876124
1175,149.956963000,1.703130394,1.666342832,1.730367109
1176,149.960035000,1.689940897,1.648411661,1.703824982
1177,149.963107000,1.656884631,1.549079811,1.696065898
1178,149.966179000,1.895468553,1.872119268,1.900601069
1179,149.969251000,1.613410945,1.515020428,1.686449786
1180,149.972323000,1.761359744,1.752944936,1.792007531
1181,149.975395000,1.785252770,1.769827033,1.790757765
1182,149.978467000,1.453474782,1.334742020,1.521259154
1183,149.981539000,1.556752476,1.448579696,1.598803451
1184,149.984611000,1.608341197,1.552335588,1.650258675
1185,149.987683000,1.724918351,1.694585209,1.778925965
1186,149.990755000,1.660514062,1.658435737,1.669941172
1187,149.993827000,1.860782067,1.855497162,1.882123987
1188,149.996899000,1.688841621,1.585230072,1.728113333
1189,149.999971000,1.767742937,1.671222736,1.800793563
1190,150.003043000,1.656578660,1.618488476,1.686055571
1191,150.006115000,1.685696820,1.522402858,1.753824259
1192,150.009187000,1.896414916,1.875033458,1.897718747
1193,150.012259000,1.703746940,1.594976445,1.755243917
1194,150.015331000,1.818674202,1.762041360,1.831130296
1195,150.018403000,1.268267743,1.237374249,1.256727460
1196,150.021475000,1.818320016,1.784219801,1.874416312
1197,150.024547000,1.863617500,1.844361146,1.875092665
1198,150.027619000,1.896621863,1.855350574,1.904591560
1199,150.030691000,1.738569689,1.720859970,1.758257722
1200,150.033763000,1.689111531,1.665453357,1.729401643
1201,150.036835000,1.805389941,1.770188322,1.828292777
1202,150.039907000,1.746117694,1.728330791,1.782685801
1203,150.042979000,1.511374337,1.500295370,1.570459401
1204,150.046051000,1.739246701,1.808950623,1.800779521
1205,150.049123000,1.644244209,1.471701858,1.706939901
1206,150.052195000,1.408449690,1.404911280,1.458659758
1207,150.055267000,1.604931265,1.497833118,1.769207704
1208,150.058339000,1.877047380,1.825858017,1.885351181
1209,150.061411000,1.877436638,1.854648829,1.884745280
1210,150.064483000,1.824323125,1.682434231,1.883539915
1211,150.067555000,1.740266403,1.685285936,1.764661799
1212,150.070627000,1.842166980,1.735809982,1.868274063
1213,150.073699000,1.794625685,1.629885688,1.825982730
1214,150.076771000,1.694104147,1.665015827,1.776862065
1215,150.079843000,1.807737629,1.576155196,1.841043601
1216,150.082915000,1.714662929,1.597532640,1.798928867
1217,150.085987000,1.684293968,1.522434575,1.696267918
1218,150.089059000,1.766498527,1.699151844,1.786516920
1219,150.092131000,1.655565744,1.582135856,1.681756397
1220,150.095203000,1.856581132,1.834802469,1.864505609
1221,150.098275000,1.630489712,1.563370387,1.690084909
1222,150.101347000,0.898357139,1.391753617,0.938920016
1223,150.104419000,0.275540104,0.568274071,0.349383270
1224,150.107491000,1.419962992,1.362892011,1.504970362
1225,150.110563000,1.724756777,1.643454452,1.782537110
1226,150.113635000,1.731144500,1.686064827,1.752634823
1227,150.116707000,1.757872065,1.667020082,1.830237468
1228,150.119779000,1.753975237,1.726138353,1.811243524
1229,150.122851000,1.860901624,1.829631428,1.895787319
1230,150.125923000,1.769380388,1.753774953,1.770529305
1231,150.128995000,1.766696945,1.724519884,1.788087348
1232,150.132067000,1.718069201,1.666737477,1.749834120
1233,150.135139000,1.455950210,1.365074893,1.506862481
1234,150.138211000,1.634854878,1.613303905,1.685987830
1235,150.141283000,1.752396519,1.683676148,1.787381212
1236,150.144355000,1.874612649,1.836386522,1.883042018
1237,150.147427000,1.730695014,1.698002170,1.744550278
1238,150.150499000,1.149862836,1.276770530,1.171604693
1239,150.153571000,1.702353174,1.663351265,1.729180202
1240,150.156643000,1.575161318,1.529348263,1.601692279
1241,150.159715000,1.692873860,1.626481136,1.730897057
1242,150.162787000,0.960107322,1.014107239,1.058505408
1243,150.165859000,1.840889941,1.760570049,1.857053369
1244,150.168931000,1.873852928,1.853585243,1.879267295
1245,150.172003000,1.905367255,1.873003284,1.911983808
1246,150.175075000,1.860535781,1.826473236,1.869206270
1247,150.178147000,1.949678500,1.910239617,1.950356483
1248,150.181219000,1.974515359,1.866944035,1.975462834
1249,150.184291000,1.857075532,1.833731492,1.865976969
1250,150.187363000,1.888444384,1.871106446,1.895601888
1251,150.190435000,1.827079962,1.754236673,1.833947644
1252,150.193507000,1.866152445,1.833651940,1.875768145
1253,150.196579000,1.874528805,1.849105199,1.883158843
1254,150.199651000,1.744688148,1.718017456,1.755736858
1255,150.202723000,1.791048894,1.755833328,1.822542687
1256,150.205795000,1.654575278,1.528296990,1.674098879
1257,150.208867000,1.738225395,1.698523725,1.738968760
1258,150.211939000,1.900081317,1.874839862,1.914059798
1259,150.215011000,1.718194435,1.668485691,1.729312753
1260,150.218083000,1.665091713,1.641887734,1.712395459
1261,150.221155000,1.647220843,1.610237605,1.667587154
1262,150.224227000,1.716547430,1.714281100,1.736529941
1263,150.227299000,1.646093398,1.577169543,1.670950721
1264,150.230371000,1.770330598,1.691292599,1.782349527
1265,150.233443000,1.692733770,1.702916750,1.756547300
1266,150.236515000,1.253834044,1.325113434,1.290680811
1267,150.239587000,1.795433611,1.744582745,1.814615632
1268,150.242659000,1.859653870,1.844266454,1.874736985
1269,150.245731000,1.807608202,1.775179262,1.829563508
1270,150.248803000,1.829076822,1.780024792,1.843928064
1271,150.251875000,1.425630753,1.422519795,1.449844976
1272,150.254947000,1.873669624,1.831508756,1.881744623
1273,150.258019000,0.582359719,1.384682417,0.716693513
1274,150.261091000,1.721399551,1.654666955,1.743584712
1275,150.264163000,1.748517583,1.734152595,1.806643675
1276,150.267235000,1.779089520,1.686486190,1.803297659
1277,150.270307000,1.855203807,1.810453127,1.867117246
1278,150.273379000,1.644469629,1.529834032,1.670363347
1279,150.276451000,1.752749850,1.705978602,1.781493475
1280,150.279523000,1.873909712,1.852870504,1.884591579
1281,150.282595000,1.749458641,1.732197697,1.755311996
1282,150.285667000,1.290225705,1.333767657,1.298970024
1283,150.288739000,1.379394079,1.205354378,1.439882755
1284,150.291811000,1.611548690,1.567824936,1.626838100
1285,150.294883000,1.527024269,1.440902544,1.571350366
1286,150.297955000,1.701302444,1.797327161,1.766314695
1287,150.301027000,1.722733796,1.689687580,1.769915889
1288,150.304099000,1.857309182,1.816241741,1.866690000
1289,150.307171000,1.881397247,1.834411343,1.890365720
1290,150.310243000,1.726785228,1.665395464,1.752102176
1291,150.313315000,1.782334571,1.776858588,1.813791305
1292,150.316387000,1.798462366,1.730253299,1.819629401
1293,150.319459000,1.754978498,1.747690499,1.755043790
1294,150.322531000,1.496045202,1.768998643,1.709183902
1295,150.325603000,1.307407084,1.184890377,1.504735832
1296,150.328675000,1.253377900,1.091847767,1.434042643
1297,150.331747000,1.849750350,1.819658130,1.858338545
1298,150.334819000,1.659450139,1.605878567,1.700672025
1299,150.337891000,1.845938494,1.782702883,1.877003948
1300,150.340963000,1.661135872,1.577120955,1.677184651
1301,150.344035000,1.651864216,1.607290629,1.673827305
1302,150.347107000,1.597086663,1.526876545,1.660822163
1303,150.350179000,1.830323259,1.793128699,1.858523041
1304,150.353251000,1.689417387,1.626931707,1.726929357
1305,150.356323000,1.742260541,1.696697801,1.772164712
1306,150.359395000,1.873582006,1.817591349,1.878369292
1307,150.362467000,1.774886909,1.656883160,1.803683201
1308,150.365539000,1.631011806,1.605000166,1.648108157
1309,150.368611000,1.573752796,1.752372655,1.750416021
1310,150.371683000,1.790841540,1.920332630,1.876233339
1311,150.374755000,1.523234256,1.482283299,1.540306315
1312,150.377827000,1.678175176,1.657009284,1.688367431
1313,150.380899000,1.667544755,1.747222712,1.801912665
1314,150.383971000,1.463368511,1.709957210,1.685863346
1315,150.387043000,1.444394231,1.454597518,1.543210859
1316,150.390115000,1.500991727,1.435046876,1.529171651
1317,150.393187000,1.878134171,1.835877856,1.887720903
1318,150.396259000,1.879900217,1.854584614,1.888521751
1319,150.399331000,1.694635739,1.644749716,1.718405883
1320,150.402403000,1.590716193,1.486453707,1.628944923
1321,150.405475000,1.752206827,1.702104300,1.765636106
1322,150.408547000,1.635474364,1.565115546,1.694152017
1323,150.411619000,1.780348922,1.769647131,1.802167644
1324,150.414691000,1.860038064,1.836017092,1.874349753
1325,150.417763000,1.843940298,1.801376820,1.861543020
1326,150.420835000,1.609945498,1.454158435,1.652265782
1327,150.423907000,1.488553430,1.596225542,1.617109016
1328,150.426979000,1.640100315,1.649814996,1.714082301
1329,150.430051000,1.584020197,1.513481095,1.612153520
1330,150.433123000,0.796414830,1.217531879,0.966200627
1331,150.436195000,0.402222604,0.733503429,0.479581368
1332,150.439267000,1.489681644,1.584061204,1.634865185
1333,150.442339000,1.841109137,1.830171267,1.886553009
1334,150.445411000,1.598945628,1.560006456,1.663090179
1335,150.448483000,1.761521747,1.733419624,1.781947657
1336,150.451555000,1.887873252,1.815898577,1.895605286
1337,150.454627000,1.780740524,1.741295372,1.798197627
1338,150.457699000,1.592258961,1.601163581,1.634795104
1339,150.460771000,1.018916413,1.030939655,1.135334392
1340,150.463843000,1.642453050,1.600293887,1.670695896
1341,150.466915000,1.572273135,1.540374820,1.613861005
1342,150.469987000,1.713415354,1.676908525,1.729208340
1343,150.473059000,1.716075351,1.718571886,1.782673687
1344,150.476131000,1.359415455,1.173085429,1.506068687
1345,150.479203000,1.363208820,1.275614815,1.469691252
1346,150.482275000,1.668318103,1.610924696,1.684479182
1347,150.485347000,1.714930172,1.669158290,1.726623505
1348,150.488419000,1.744938190,1.815776179,1.826615483
1349,150.491491000,1.572214099,1.490026506,1.636793102
1350,150.494563000,1.523356895,1.527091525,1.538931265
1351,150.497635000,1.891842385,1.866826673,1.897529523
1352,150.500707000,1.627397922,1.631873628,1.727475693
1353,150.503779000,1.858129819,1.843732834,1.872431040
1354,150.506851000,1.774568051,1.599593749,1.814050406
1355,150.509923000,1.603576044,1.466592590,1.689881896
